,Parcel Number,Number of Rooms,Property Area,Total Taxable Value
10075,0792T182O,0.0,0.0,1400.0
10076,0792T183A,0.0,0.0,2800.0
10077,0792T183E,0.0,0.0,1400.0
10078,0792T183O,0.0,0.0,1400.0
10079,0792T184A,0.0,0.0,2800.0
10080,0792T184E,0.0,0.0,1400.0
10081,0792T184O,0.0,0.0,1400.0
10082,0792T185A,0.0,0.0,2800.0
10083,0792T185E,0.0,0.0,1400.0
10084,0792T185O,0.0,0.0,1400.0
10085,0792T186A,0.0,0.0,2800.0
10086,0792T186E,0.0,0.0,1400.0
10087,0792T186O,0.0,0.0,1400.0
10088,0792T187A,0.0,0.0,2800.0
10089,0792T187E,0.0,0.0,1400.0
10090,0792T187O,0.0,0.0,1400.0
10091,0792T188A,0.0,0.0,2800.0
10092,0792T188E,0.0,0.0,1400.0
10093,0792T188O,0.0,0.0,1400.0
10094,0792T189A,0.0,0.0,2800.0
10095,0792T189E,0.0,0.0,1400.0
10096,0792T189O,0.0,0.0,1400.0
10097,0792T190A,0.0,0.0,2800.0
10098,0792T190E,0.0,0.0,1400.0
10099,0792T190O,0.0,0.0,1400.0
10100,0792T191A,0.0,0.0,2800.0
10101,0792T191E,0.0,0.0,1400.0
10102,0792T191O,0.0,0.0,1400.0
10103,0792T192A,0.0,0.0,2800.0
10104,0792T192E,0.0,0.0,1400.0
10105,0792T192O,0.0,0.0,1400.0
10106,0792T193A,0.0,0.0,2800.0
10107,0792T193E,0.0,0.0,1400.0
10108,0792T193O,0.0,0.0,1400.0
10109,0792T194A,0.0,0.0,2800.0
10110,0792T194E,0.0,0.0,1400.0
10111,0792T194O,0.0,0.0,1400.0
10112,0792T195A,0.0,0.0,2800.0
10113,0792T195E,0.0,0.0,1400.0
10114,0792T195O,0.0,0.0,1400.0
10115,0792T196A,0.0,0.0,2800.0
10116,0792T196E,0.0,0.0,1400.0
10117,0792T196O,0.0,0.0,1400.0
10118,0792T197A,0.0,0.0,2800.0
10119,0792T197E,0.0,0.0,1400.0
10120,0792T197O,0.0,0.0,1400.0
10121,0792T198A,0.0,0.0,2800.0
10122,0792T198E,0.0,0.0,1400.0
10123,0792T198O,0.0,0.0,1400.0
10124,0792T199A,0.0,0.0,2800.0
10125,0792T199E,0.0,0.0,1400.0
10126,0792T199O,0.0,0.0,1400.0
10127,0792T200A,0.0,0.0,2800.0
10128,0792T200E,0.0,0.0,1400.0
10129,0792T200O,0.0,0.0,1400.0
10130,0792T201A,0.0,0.0,2800.0
10131,0792T201E,0.0,0.0,1400.0
10132,0792T201O,0.0,0.0,1400.0
10133,0792T202A,0.0,0.0,2800.0
10134,0792T202E,0.0,0.0,1400.0
10135,0792T202O,0.0,0.0,1400.0
10136,0792T203A,0.0,0.0,2800.0
10137,0792T203E,0.0,0.0,1400.0
10138,0792T204A,0.0,0.0,2800.0
10139,0792T204E,0.0,0.0,1400.0
10140,0792T205A,0.0,0.0,2800.0
10141,0792T205E,0.0,0.0,1400.0
10142,0792T206A,0.0,0.0,2800.0
10143,0792T206E,0.0,0.0,1400.0
10144,0792T207A,0.0,0.0,2800.0
10145,0792T207E,0.0,0.0,1400.0
10146,0792T208A,0.0,0.0,2800.0
10147,0792T208E,0.0,0.0,1400.0
10148,0792T209A,0.0,0.0,2800.0
10149,0792T209E,0.0,0.0,1400.0
10150,0792T210A,0.0,0.0,2800.0
10151,0792T210E,0.0,0.0,1400.0
10152,0792T211A,0.0,0.0,2800.0
10153,0792T211E,0.0,0.0,1400.0
10154,0792T212A,0.0,0.0,2800.0
10155,0792T212E,0.0,0.0,1400.0
10156,0792T213A,0.0,0.0,2800.0
10157,0792T213E,0.0,0.0,1400.0
10158,0792T214A,0.0,0.0,2800.0
10159,0792T214E,0.0,0.0,1400.0
10160,0792T215A,0.0,0.0,2800.0
10161,0792T215E,0.0,0.0,1400.0
10162,0792T216A,0.0,0.0,2800.0
10163,0792T216E,0.0,0.0,1400.0
10164,0792T217A,0.0,0.0,2800.0
10165,0792T217E,0.0,0.0,1400.0
10166,0792T218A,0.0,0.0,2800.0
10167,0792T218E,0.0,0.0,1400.0
10168,0792T219A,0.0,0.0,2800.0
10169,0792T219E,0.0,0.0,1400.0
10170,0792T220A,0.0,0.0,2800.0
10171,0792T220E,0.0,0.0,1400.0
10172,0792T221A,0.0,0.0,2800.0
10173,0792T221E,0.0,0.0,1400.0
10174,0792T222A,0.0,0.0,2800.0
10175,0792T223A,0.0,0.0,2800.0
10176,0792T224A,0.0,0.0,2800.0
10177,0792T225A,0.0,0.0,2800.0
10178,0792T226A,0.0,0.0,2800.0
10179,0792T227A,0.0,0.0,2800.0
10180,0792T228A,0.0,0.0,2800.0
10181,0792T229A,0.0,0.0,2800.0
10182,0792T230A,0.0,0.0,2800.0
10183,0792T231A,0.0,0.0,2800.0
10184,0792T232A,0.0,0.0,2800.0
10185,0792T233A,0.0,0.0,2800.0
10186,0792T234A,0.0,0.0,2800.0
10187,0792T235A,0.0,0.0,2800.0
10188,0792T236A,0.0,0.0,2800.0
10189,0792T237A,0.0,0.0,2800.0
10190,0792T238A,0.0,0.0,2800.0
10191,0792T239A,0.0,0.0,2800.0
10192,0792T240A,0.0,0.0,2800.0
10193,0792T241A,0.0,0.0,2800.0
10194,0792T242A,0.0,0.0,2800.0
10195,0792T243A,0.0,0.0,2800.0
10196,0792T244A,0.0,0.0,2800.0
10197,0792T245A,0.0,0.0,2800.0
10198,0792T246A,0.0,0.0,2800.0
10199,0792T247A,0.0,0.0,2800.0
10200,0792T248A,0.0,0.0,2800.0
10201,0792T249A,0.0,0.0,2800.0
10202,0792T250A,0.0,0.0,2800.0
10203,0792T251A,0.0,0.0,2800.0
10204,0792T252A,0.0,0.0,2800.0
10205,0792T253A,0.0,0.0,2800.0
10206,0792T254A,0.0,0.0,2800.0
10207,0792T255A,0.0,0.0,2800.0
10208,0792T256A,0.0,0.0,2800.0
10209,0792T257A,0.0,0.0,2800.0
10210,0792T258A,0.0,0.0,2800.0
10211,0792T259A,0.0,0.0,2800.0
10212,0792T260A,0.0,0.0,2800.0
10213,0792T261A,0.0,0.0,2800.0
10214,0792T262A,0.0,0.0,2800.0
10215,0792T263A,0.0,0.0,2800.0
10216,0792T264A,0.0,0.0,2800.0
10217,0792T265A,0.0,0.0,2800.0
10218,0792T266A,0.0,0.0,2800.0
10219,0792T267A,0.0,0.0,2800.0
10220,0792T268A,0.0,0.0,2800.0
10221,0792T269A,0.0,0.0,2800.0
10222,0792T270A,0.0,0.0,2800.0
10223,0792T271A,0.0,0.0,2800.0
10224,0792T272A,0.0,0.0,2800.0
10225,0792T273A,0.0,0.0,2800.0
10226,0792T274A,0.0,0.0,2800.0
10227,0792T275A,0.0,0.0,2800.0
10228,0792T276A,0.0,0.0,2800.0
10229,0792T277A,0.0,0.0,2800.0
10230,0792T278A,0.0,0.0,2800.0
10231,0792T279A,0.0,0.0,2800.0
10232,0792T280A,0.0,0.0,2800.0
10233,0792T281A,0.0,0.0,2800.0
10234,0792T282A,0.0,0.0,2800.0
10235,0792T283A,0.0,0.0,2800.0
10236,0792T284A,0.0,0.0,2800.0
10237,0792T285A,0.0,0.0,2800.0
10238,0792T286A,0.0,0.0,2800.0
10239,0792T287A,0.0,0.0,2800.0
10240,0792T288A,0.0,0.0,2800.0
10241,0792T289A,0.0,0.0,2800.0
10242,0792T290A,0.0,0.0,2800.0
10243,0792T291A,0.0,0.0,2800.0
10244,0792T292A,0.0,0.0,2800.0
10245,0792T293A,0.0,0.0,2800.0
10246,0792T294A,0.0,0.0,2800.0
10247,0792T295A,0.0,0.0,2800.0
10248,0792T296A,0.0,0.0,2800.0
10249,0792T297A,0.0,0.0,2800.0
10250,0792T298A,0.0,0.0,2800.0
10251,0792T299A,0.0,0.0,2800.0
10252,0792T300A,0.0,0.0,2800.0
10253,0792T301A,0.0,0.0,2800.0
10254,0792T302A,0.0,0.0,2800.0
10255,0792T303A,0.0,0.0,2800.0
10256,0792T304A,0.0,0.0,2800.0
10257,0792T305A,0.0,0.0,2800.0
10258,0792T306A,0.0,0.0,2800.0
10259,0792T307A,0.0,0.0,2800.0
10260,0792T308A,0.0,0.0,2800.0
10261,0792T309A,0.0,0.0,2800.0
10262,0792T310A,0.0,0.0,2800.0
10263,0792T311A,0.0,0.0,2800.0
10264,0792T312A,0.0,0.0,2800.0
10265,0792T313A,0.0,0.0,2800.0
10266,0792T314A,0.0,0.0,2800.0
10267,0792T315A,0.0,0.0,2800.0
10268,0792T316A,0.0,0.0,2800.0
10269,0792T317A,0.0,0.0,2800.0
10270,0792T318A,0.0,0.0,2800.0
10271,0792T319A,0.0,0.0,2800.0
10272,0792T320A,0.0,0.0,2800.0
10273,0792T321A,0.0,0.0,2800.0
10274,0792T322A,0.0,0.0,2800.0
10275,0792T323A,0.0,0.0,2800.0
10276,0792T324A,0.0,0.0,2800.0
10277,0792T325A,0.0,0.0,2800.0
10278,0792T326A,0.0,0.0,2800.0
10279,0792T327A,0.0,0.0,2800.0
10280,0792T328A,0.0,0.0,2800.0
10281,0792T329A,0.0,0.0,2800.0
10282,0792T330A,0.0,0.0,1698.0
10283,0792T331A,0.0,0.0,2800.0
10284,0792T332A,0.0,0.0,2800.0
10285,0792T333A,0.0,0.0,2800.0
10286,0792T334A,0.0,0.0,2800.0
10287,0792T335A,0.0,0.0,2800.0
10288,0792T336A,0.0,0.0,2800.0
10289,0792T337A,0.0,0.0,2800.0
10290,0792T338A,0.0,0.0,2800.0
10291,0792T339A,0.0,0.0,2800.0
10292,0792T340A,0.0,0.0,2800.0
10293,0792T341A,0.0,0.0,2800.0
10294,0792T342A,0.0,0.0,2800.0
10295,0792T343A,0.0,0.0,2800.0
10296,0792T344A,0.0,0.0,2800.0
10297,0792T345A,0.0,0.0,2800.0
10298,0792T346A,0.0,0.0,2800.0
10299,0792T347A,0.0,0.0,2800.0
10300,0792T348A,0.0,0.0,2800.0
10301,0792T349A,0.0,0.0,2800.0
10302,0792T350A,0.0,0.0,2800.0
10303,0792T351A,0.0,0.0,2800.0
10304,0792T352A,0.0,0.0,2800.0
10305,0792T353A,0.0,0.0,2800.0
10306,0792T354A,0.0,0.0,2800.0
10307,0792T355A,0.0,0.0,2800.0
10308,0792T356A,0.0,0.0,2800.0
10309,0792T357A,0.0,0.0,2800.0
10310,0792T358A,0.0,0.0,2800.0
10311,0792T359A,0.0,0.0,2800.0
10312,0792T360A,0.0,0.0,2800.0
10313,0792T361A,0.0,0.0,2800.0
10314,0792T362A,0.0,0.0,2800.0
10315,0792T363A,0.0,0.0,2800.0
10316,0792T364A,0.0,0.0,2800.0
10317,0792T365A,0.0,0.0,2800.0
10318,0792T366A,0.0,0.0,2800.0
10319,0792T367A,0.0,0.0,2800.0
10320,0792T368A,0.0,0.0,2800.0
10321,0792T369A,0.0,0.0,2800.0
10322,0792T370A,0.0,0.0,2800.0
10323,0792T371A,0.0,0.0,2800.0
10324,0792T372A,0.0,0.0,2800.0
10325,0792T373A,0.0,0.0,2800.0
10326,0792T374A,0.0,0.0,2800.0
10327,0792T375A,0.0,0.0,2800.0
10328,0792T376A,0.0,0.0,2800.0
10329,0792T377A,0.0,0.0,2800.0
10330,0792T378A,0.0,0.0,2800.0
10331,0792T379A,0.0,0.0,2800.0
10332,0792T380A,0.0,0.0,2800.0
10333,0792T381A,0.0,0.0,2800.0
10334,0792T382A,0.0,0.0,2800.0
10335,0792T383A,0.0,0.0,2800.0
10336,0792T384A,0.0,0.0,2800.0
10337,0792T385A,0.0,0.0,2800.0
10338,0792T386A,0.0,0.0,2800.0
10339,0792T387A,0.0,0.0,2800.0
10340,0792T388A,0.0,0.0,2800.0
10341,0792T389A,0.0,0.0,2800.0
10342,0792T390A,0.0,0.0,2800.0
10343,0792T391A,0.0,0.0,2800.0
10344,0792T392A,0.0,0.0,2800.0
10345,0792T393A,0.0,0.0,2800.0
10346,0792T394A,0.0,0.0,2800.0
10347,0792T395A,0.0,0.0,2800.0
10348,0792T396A,0.0,0.0,2800.0
10349,0792T397A,0.0,0.0,2800.0
10350,0792T398A,0.0,0.0,2800.0
10351,0792T399A,0.0,0.0,2800.0
10352,0792T400A,0.0,0.0,2800.0
10353,0792T401A,0.0,0.0,2800.0
10354,0792T402A,0.0,0.0,2800.0
10355,0792T403A,0.0,0.0,2800.0
10356,0792T404A,0.0,0.0,2800.0
10357,0792T405A,0.0,0.0,2800.0
10358,0792T406A,0.0,0.0,2800.0
10359,0792T407A,0.0,0.0,2800.0
10360,0792T408A,0.0,0.0,2800.0
10361,0792T409A,0.0,0.0,2800.0
10362,0792T410A,0.0,0.0,2800.0
10363,0792T411A,0.0,0.0,2800.0
10364,0792T412A,0.0,0.0,2800.0
10365,0792T413A,0.0,0.0,2800.0
10366,0792T414A,0.0,0.0,2800.0
10367,0792T415A,0.0,0.0,2800.0
10368,0792T416A,0.0,0.0,2800.0
10369,0792T417A,0.0,0.0,2800.0
10370,0792T418A,0.0,0.0,2800.0
10371,0792T419A,0.0,0.0,2800.0
10372,0792T420A,0.0,0.0,2800.0
10373,0792T421A,0.0,0.0,2800.0
10374,0792T422A,0.0,0.0,2800.0
10375,0792T423A,0.0,0.0,2800.0
10376,0792T424A,0.0,0.0,2800.0
10377,0792T425A,0.0,0.0,2800.0
10378,0792T426A,0.0,0.0,2800.0
10379,0792T427A,0.0,0.0,2800.0
10380,0792T428A,0.0,0.0,2800.0
10381,0792T429A,0.0,0.0,2800.0
10382,0792T430A,0.0,0.0,2800.0
10383,0792T431A,0.0,0.0,2800.0
10384,0792T432A,0.0,0.0,2800.0
10385,0792T433A,0.0,0.0,2800.0
10386,0792T434A,0.0,0.0,2800.0
10387,0792T435A,0.0,0.0,2800.0
10388,0792T436A,0.0,0.0,2800.0
10389,0792T437A,0.0,0.0,2800.0
10390,0792T438A,0.0,0.0,2800.0
10391,0792T439A,0.0,0.0,2800.0
10392,0792T440A,0.0,0.0,2800.0
10393,0792T441A,0.0,0.0,2800.0
10394,0792T442A,0.0,0.0,2800.0
10395,0792T443A,0.0,0.0,2800.0
10396,0792T444A,0.0,0.0,2800.0
10397,0792T445A,0.0,0.0,2800.0
10398,0792T446A,0.0,0.0,2800.0
10399,0792T447A,0.0,0.0,2800.0
10400,0792T448A,0.0,0.0,2800.0
10401,0792T449A,0.0,0.0,2800.0
10402,0792T450A,0.0,0.0,2800.0
10403,0792T451A,0.0,0.0,2800.0
10404,0792T452A,0.0,0.0,2800.0
10405,0792T453A,0.0,0.0,2800.0
10406,0792T454A,0.0,0.0,2800.0
10407,0792T455A,0.0,0.0,2800.0
10408,0792T456A,0.0,0.0,2800.0
10409,0792T457A,0.0,0.0,2800.0
10410,0792T458A,0.0,0.0,2800.0
10411,0792T459A,0.0,0.0,2800.0
10412,0792T460A,0.0,0.0,2800.0
10413,0792T461A,0.0,0.0,2800.0
10414,0792T462A,0.0,0.0,2800.0
10415,0792T463A,0.0,0.0,2800.0
10416,0792T464A,0.0,0.0,2800.0
10417,0792T465A,0.0,0.0,2800.0
10418,0792T466A,0.0,0.0,2800.0
10419,0792T467A,0.0,0.0,2800.0
10420,0792T468A,0.0,0.0,2800.0
10421,0792T469A,0.0,0.0,2800.0
10422,0792T470A,0.0,0.0,2800.0
10423,0792T471A,0.0,0.0,2800.0
10424,0792T472A,0.0,0.0,2800.0
10425,0792T473A,0.0,0.0,2800.0
10426,0792T474A,0.0,0.0,2800.0
10427,0792T475A,0.0,0.0,2800.0
10428,0792T476A,0.0,0.0,2800.0
10429,0792T477A,0.0,0.0,2252.0
10430,0792T478A,0.0,0.0,2800.0
10431,0792T479A,0.0,0.0,2596.0
10432,0792T480A,0.0,0.0,2800.0
10433,0792T481A,0.0,0.0,2800.0
10434,0792T482A,0.0,0.0,2800.0
10435,0792T483A,0.0,0.0,2800.0
10436,0792T484A,0.0,0.0,2800.0
10437,0792T485A,0.0,0.0,2800.0
10438,0792T486A,0.0,0.0,2800.0
10439,0792T487A,0.0,0.0,2800.0
10440,0792T488A,0.0,0.0,2800.0
10441,0792T489A,0.0,0.0,2800.0
10442,0792T490A,0.0,0.0,2800.0
10443,0792T491A,0.0,0.0,2800.0
10444,0792T492A,0.0,0.0,2800.0
10445,0792T493A,0.0,0.0,2800.0
10446,0792T494A,0.0,0.0,2800.0
10447,0792T495A,0.0,0.0,2800.0
10448,0792T496A,0.0,0.0,2800.0
10449,0792T497A,0.0,0.0,2800.0
10450,0792T498A,0.0,0.0,2800.0
10451,0792T499A,0.0,0.0,2800.0
10452,0792T500A,0.0,0.0,2800.0
10453,0792T501A,0.0,0.0,2800.0
10454,0792T502A,0.0,0.0,2800.0
10455,0792T503A,0.0,0.0,2800.0
10456,0792T504A,0.0,0.0,2800.0
10457,0792T505A,0.0,0.0,2800.0
10458,0792T506A,0.0,0.0,2800.0
10459,0792T507A,0.0,0.0,2800.0
10460,0792T508A,0.0,0.0,2800.0
10461,0792T509A,0.0,0.0,2800.0
10462,0792T510A,0.0,0.0,2800.0
10463,0792T511A,0.0,0.0,2800.0
10464,0792T512A,0.0,0.0,2800.0
10465,0792T513A,0.0,0.0,2800.0
10466,0792T514A,0.0,0.0,2800.0
10467,0792T515A,0.0,0.0,2800.0
10468,0792T516A,0.0,0.0,2800.0
10469,0792T517A,0.0,0.0,2800.0
10470,0792T518A,0.0,0.0,2800.0
10471,0792T519A,0.0,0.0,2800.0
10472,0792T520A,0.0,0.0,2800.0
10473,0792T521A,0.0,0.0,2800.0
10474,0792T522A,0.0,0.0,2800.0
10475,0792T523A,0.0,0.0,2800.0
10476,0792T524A,0.0,0.0,2800.0
10477,0792T525A,0.0,0.0,2800.0
10478,0792T526A,0.0,0.0,2800.0
10479,0792T527A,0.0,0.0,2800.0
10480,0792T528A,0.0,0.0,2800.0
10481,0792T529A,0.0,0.0,2800.0
10482,0792T530A,0.0,0.0,2800.0
10483,0792T531A,0.0,0.0,2800.0
10484,0792T532A,0.0,0.0,2800.0
10485,0792T533A,0.0,0.0,2800.0
10486,0792T534A,0.0,0.0,2800.0
10487,0792T535A,0.0,0.0,2800.0
10488,0792T536A,0.0,0.0,2800.0
10489,0792T537A,0.0,0.0,2800.0
10490,0792T538A,0.0,0.0,2800.0
10491,0792T539A,0.0,0.0,2800.0
10492,0792T540A,0.0,0.0,2800.0
10493,0792T541A,0.0,0.0,2800.0
10494,0792T542A,0.0,0.0,2800.0
10495,0792T543A,0.0,0.0,2800.0
10496,0792T544A,0.0,0.0,2800.0
10497,0792T545A,0.0,0.0,2800.0
10498,0792T546A,0.0,0.0,2800.0
10499,0792T547A,0.0,0.0,2800.0
10500,0792T548A,0.0,0.0,2800.0
10501,0792T549A,0.0,0.0,2800.0
10502,0792T550A,0.0,0.0,2800.0
10503,0792T551A,0.0,0.0,2800.0
10504,0792T552A,0.0,0.0,2800.0
10505,0792T553A,0.0,0.0,2800.0
10506,0792T554A,0.0,0.0,2800.0
10507,0792T555A,0.0,0.0,2800.0
10508,0792T556A,0.0,0.0,2800.0
10509,0792T557A,0.0,0.0,2800.0
10510,0792T558A,0.0,0.0,2800.0
10511,0792T559A,0.0,0.0,2252.0
10512,0792T560A,0.0,0.0,2800.0
10513,0792T561A,0.0,0.0,2800.0
10514,0792T562A,0.0,0.0,2800.0
10515,0792T563A,0.0,0.0,2800.0
10516,0792T564A,0.0,0.0,2800.0
10517,0792T565A,0.0,0.0,2800.0
10518,0792T566A,0.0,0.0,2800.0
10519,0792T567A,0.0,0.0,2800.0
10520,0792T568A,0.0,0.0,2800.0
10521,0792T569A,0.0,0.0,2800.0
10522,0792T570A,0.0,0.0,2800.0
10523,0792T571A,0.0,0.0,2800.0
10524,0792T572A,0.0,0.0,2800.0
10525,0792T573A,0.0,0.0,2800.0
10526,0792T574A,0.0,0.0,2800.0
10527,0792T575A,0.0,0.0,2800.0
10528,0792T576A,0.0,0.0,2800.0
10529,0792T577A,0.0,0.0,2800.0
10530,0792T578A,0.0,0.0,2800.0
10531,0792T579A,0.0,0.0,2800.0
10532,0792T580A,0.0,0.0,2800.0
10533,0792T581A,0.0,0.0,2800.0
10534,0792T582A,0.0,0.0,2800.0
10535,0792T583A,0.0,0.0,2800.0
10536,0792T584A,0.0,0.0,2800.0
10537,0792T585A,0.0,0.0,2800.0
10538,0792T586A,0.0,0.0,2800.0
10539,0792T587A,0.0,0.0,2800.0
10540,0792T588A,0.0,0.0,2800.0
10541,0792T589A,0.0,0.0,2800.0
10542,0792T590A,0.0,0.0,2800.0
10543,0792T591A,0.0,0.0,2800.0
10544,0792T592A,0.0,0.0,2800.0
10545,0792T593A,0.0,0.0,2800.0
10546,0792T594A,0.0,0.0,2800.0
10547,0792T595A,0.0,0.0,2800.0
10548,0792T596A,0.0,0.0,2800.0
10549,0792T597A,0.0,0.0,2800.0
10550,0792T598A,0.0,0.0,2800.0
10551,0792T599A,0.0,0.0,2800.0
10552,0792T600A,0.0,0.0,2800.0
10553,0792T601A,0.0,0.0,2800.0
10554,0792T602A,0.0,0.0,2800.0
10555,0792T603A,0.0,0.0,2800.0
10556,0792T604A,0.0,0.0,2800.0
10557,0792T605A,0.0,0.0,2800.0
10558,0792T606A,0.0,0.0,2800.0
10559,0792T607A,0.0,0.0,2800.0
10560,0792T608A,0.0,0.0,2800.0
10561,0792T609A,0.0,0.0,2800.0
10562,0792T610A,0.0,0.0,2800.0
10563,0792T611A,0.0,0.0,2800.0
10564,0792T612A,0.0,0.0,2800.0
10565,0792T613A,0.0,0.0,2800.0
10566,0792T614A,0.0,0.0,2800.0
10567,0792T615A,0.0,0.0,2800.0
10568,0792T616A,0.0,0.0,2800.0
10569,0792T617A,0.0,0.0,2800.0
10570,0792T618A,0.0,0.0,2800.0
10571,0792T619A,0.0,0.0,2800.0
10572,0792T620A,0.0,0.0,2800.0
10573,0792T621A,0.0,0.0,2800.0
10574,0792T622A,0.0,0.0,2800.0
10575,0792T623A,0.0,0.0,2800.0
10576,0792T624A,0.0,0.0,2800.0
10577,0792T625A,0.0,0.0,2800.0
10578,0792T626A,0.0,0.0,2800.0
10579,0792T627A,0.0,0.0,2800.0
10580,0792T628A,0.0,0.0,2800.0
10581,0792T629A,0.0,0.0,2800.0
10582,0792T630A,0.0,0.0,2800.0
10583,0792T631A,0.0,0.0,2800.0
10584,0792T632A,0.0,0.0,2800.0
10585,0792T633A,0.0,0.0,2800.0
10586,0792T634A,0.0,0.0,2800.0
10587,0792T635A,0.0,0.0,2800.0
10588,0792T636A,0.0,0.0,2800.0
10589,0792T637A,0.0,0.0,2800.0
10590,0792T638A,0.0,0.0,2800.0
10591,0792T639A,0.0,0.0,2800.0
10592,0792T640A,0.0,0.0,2800.0
10593,0792T641A,0.0,0.0,2800.0
10594,0792T642A,0.0,0.0,2800.0
10595,0792T643A,0.0,0.0,2800.0
10596,0792T644A,0.0,0.0,2800.0
10597,0792T645A,0.0,0.0,2800.0
10598,0792T646A,0.0,0.0,2800.0
10599,0792T647A,0.0,0.0,2800.0
10600,0792T648A,0.0,0.0,2800.0
10601,0792T649A,0.0,0.0,2800.0
10602,0792T650A,0.0,0.0,2800.0
10603,0792T651A,0.0,0.0,2800.0
10604,0792T652A,0.0,0.0,2800.0
10605,0792T653A,0.0,0.0,2800.0
10606,0792T654A,0.0,0.0,2800.0
10607,0792T655A,0.0,0.0,2800.0
10608,0792T656A,0.0,0.0,2800.0
10609,0792T657A,0.0,0.0,2800.0
10610,0792T658A,0.0,0.0,2800.0
10611,0792T659A,0.0,0.0,2800.0
10612,0792T660A,0.0,0.0,2800.0
10613,0792T661A,0.0,0.0,2800.0
10614,0792T662A,0.0,0.0,2800.0
10615,0792T663A,0.0,0.0,2800.0
10616,0792T664A,0.0,0.0,2800.0
10617,0792T665A,0.0,0.0,2800.0
10618,0792T666A,0.0,0.0,2800.0
10619,0792T667A,0.0,0.0,2800.0
10620,0792T668A,0.0,0.0,2800.0
10621,0792T669A,0.0,0.0,2800.0
10622,0792T670A,0.0,0.0,2800.0
10623,0792T671A,0.0,0.0,2800.0
10624,0792T672A,0.0,0.0,2800.0
10625,0792T673A,0.0,0.0,2800.0
10626,0792T674A,0.0,0.0,2800.0
10627,0792T675A,0.0,0.0,2800.0
10628,0792T676A,0.0,0.0,2800.0
10629,0792T677A,0.0,0.0,2800.0
10630,0792T678A,0.0,0.0,2800.0
10631,0792T679A,0.0,0.0,2800.0
10632,0792T680A,0.0,0.0,2800.0
10633,0792T681A,0.0,0.0,2800.0
10634,0792T682A,0.0,0.0,2800.0
10635,0792T683A,0.0,0.0,2800.0
10636,0792T684A,0.0,0.0,2800.0
10637,0792T685A,0.0,0.0,2800.0
10638,0792T686A,0.0,0.0,2800.0
10639,0792T687A,0.0,0.0,2800.0
10640,0792T688A,0.0,0.0,2800.0
10641,0792T689A,0.0,0.0,2800.0
10642,0792T690A,0.0,0.0,2800.0
10643,0792T691A,0.0,0.0,2800.0
10644,0792T692A,0.0,0.0,2800.0
10645,0792T693A,0.0,0.0,2800.0
10646,0792T694A,0.0,0.0,2800.0
10647,0792T695A,0.0,0.0,2800.0
10648,0792T696A,0.0,0.0,2800.0
10649,0792T697A,0.0,0.0,2800.0
10650,0792T698A,0.0,0.0,2800.0
10651,0792T699A,0.0,0.0,2800.0
10652,0792T700A,0.0,0.0,2800.0
10653,0792T701A,0.0,0.0,2800.0
10654,0792T702A,0.0,0.0,2800.0
10655,0792T703A,0.0,0.0,2800.0
10656,0792T704A,0.0,0.0,2800.0
10657,0792T705A,0.0,0.0,2800.0
10658,0792T706A,0.0,0.0,2800.0
10659,0792T707A,0.0,0.0,2800.0
10660,0792T708A,0.0,0.0,2300.0
10661,0792T709A,0.0,0.0,2800.0
10662,0792T710A,0.0,0.0,2800.0
10663,0792T711A,0.0,0.0,2800.0
10664,0792T712A,0.0,0.0,2800.0
10665,0792T713A,0.0,0.0,2800.0
10666,0792T714A,0.0,0.0,2800.0
10667,0792T715A,0.0,0.0,2800.0
10668,0792T716A,0.0,0.0,2800.0
10669,0792T717A,0.0,0.0,2800.0
10670,0792T718A,0.0,0.0,2800.0
10671,0792T719A,0.0,0.0,2800.0
10672,0792T720A,0.0,0.0,2800.0
10673,0792T721A,0.0,0.0,2800.0
10674,0792T722A,0.0,0.0,2800.0
10675,0792T723A,0.0,0.0,2800.0
10676,0792T724A,0.0,0.0,2800.0
10677,0792T725A,0.0,0.0,2800.0
10678,0792T726A,0.0,0.0,2800.0
10679,0792T727A,0.0,0.0,2800.0
10680,0792T728A,0.0,0.0,2800.0
10681,0792T729A,0.0,0.0,2800.0
10682,0792T730A,0.0,0.0,2800.0
10683,0792T731A,0.0,0.0,2800.0
10684,0792T732A,0.0,0.0,2800.0
10685,0792T733A,0.0,0.0,2800.0
10686,0792T734A,0.0,0.0,2800.0
10687,0792T735A,0.0,0.0,2800.0
10688,0792T736A,0.0,0.0,2800.0
10689,0792T737A,0.0,0.0,2800.0
10690,0792T738A,0.0,0.0,2800.0
10691,0792T739A,0.0,0.0,2800.0
10692,0792T740A,0.0,0.0,2800.0
10693,0792T741A,0.0,0.0,2800.0
10694,0792T742A,0.0,0.0,2800.0
10695,0792T743A,0.0,0.0,2800.0
10696,0792T744A,0.0,0.0,2800.0
10697,0792T745A,0.0,0.0,2800.0
10698,0792T746A,0.0,0.0,2800.0
10699,0792T747A,0.0,0.0,2800.0
10700,0792T748A,0.0,0.0,2800.0
10701,0792T749A,0.0,0.0,2800.0
10702,0792T750A,0.0,0.0,2800.0
10703,0792T751A,0.0,0.0,2800.0
10704,0792T752A,0.0,0.0,2800.0
10705,0792T753A,0.0,0.0,2800.0
10706,0792T754A,0.0,0.0,2800.0
10707,0792T755A,0.0,0.0,2800.0
10708,0792T756A,0.0,0.0,2800.0
10709,0792T757A,0.0,0.0,2800.0
